song_name,singer,singer_id,duration,language,released_date,danceability,acousticness,energy,liveness,loudness,speechiness,tempo,mode,key,Valence,time_signature,popularity,Stream
Sorgam Madhuvile,S. P. Balasubrahmanyam,/artist/s-p-balasubrahamanyam,04:34,Tamil,06-01-2008,0.74,0.35,0.14,0.2,-13.658,0.053,144.602,1,1,0.04,4,100,2227182
Jaya Jaya Rama,Ghanatasala|P. Susheela|P Leela,/artist/ghanatasala|/artist/p-suseela-2|/artist/p-leela,03:24,Tamil,08-09-2013,0.82,0.825,0.166,0.17,-3.464,0.09,112.96,1,6,0.0499,4,99,5027307
Naanthaan Ungappanda,S. P. Balasubrahmanyam,/artist/s-p-balasubrahamanyam,04:32,Tamil,09-05-2019,0.75,0.89,0.746,0.6,-5.778,0.02,175.98,1,1,0.049,4,29,5819119
Thuthiyungal Devanai - Bharathi Paul,Bharathi Paul,/artist/bharathi-paul,02:05,Tamil,01-06-2013,0.65,0.362,0.301,0.777,-5.89,0.08,178.352,0,6,0.065,4,95,2939407
Enna Kathai Cholla Sonna,K. S. Chithra,/artist/chitra,04:18,Tamil,06-10-2009,0.13,0.15,0.973,1,-6.844,0.063,175.006,0,11,0.004,4,29,2984525
Kaviri Choozh Pozhil,Sirkazhi Govindarajan,/artist/sirkazhi-govindarajan,04:36,Tamil,08-11-2011,0.93,0.664,0.506,0.7,-4.964,0.019,179.998,1,9,0.023,4,68,7636701
Eaghukirar Makkal,L.R. Eswari,/artist/lr-eswari-2,03:26,Tamil,05-04-2013,0.35,0.35,0.065,0.9,-4.628,0.0894,164.82,1,4,0.0849,4,74,3105881
Kaathal Kaathal Endru,P Suhseela|S. P. Balasubrahmanyam,/artist/p-suhseela|/artist/s-p-balasubrahamanyam,04:49,Tamil,03-02-2013,0.21,0.481,0.661,0.349,-5.578,0.03,193.97,1,1,0.01,4,64,9606635
Vanthathu Nallathu,S. Janaki|S. P. Balasubrahmanyam,/artist/s-janaki|/artist/s-p-balasubrahamanyam,04:45,Tamil,02-04-2020,0.41,0.03,0.607,0.3,-13.188,0.064,120.046,0,10,0.04,4,61,1108274
Aazhakadalil Thediya,Malaysia Vasudevan|S. Janaki,/artist/malaysia-vasudevan|/artist/s-janaki,04:21,Tamil,07-10-2010,0.56,0.559,0.039,0.955,-9.341,0.0663,111.997,0,10,0.005,4,53,5573433
Aalanaalum Aalu,Malaysia Vasudevan|Chorus,/artist/malaysia-vasudevan|/artist/chorus,04:19,Tamil,06-06-2010,0.83,0.02,0.326,0.1,-10.897,0.0462,144.939,0,11,0.0412,4,44,8906178
Mannukku Maram Baarama,M.S. Rajeswari,/artist/ms-rajeswari,03:13,Tamil,11-03-2015,0.95,0.459,0.711,0.537,-4.581,0.0117,140.054,0,10,0.056,4,96,962065
Azhagukku Azhagu,P. Susheela,/artist/p-suseela-2,03:35,Tamil,09-02-2011,0.66,0.67,0.922,0.9,-5.332,0.1,105.027,1,1,0.03,4,46,8394083
Naan Oru Ponnoviyam,S. P. Balasubrahmanyam|S. Janaki,/artist/s-p-balasubrahamanyam|/artist/s-janaki,05:41,Tamil,06-12-2007,0.95,0.025,0.787,0.751,-12.875,0.0391,159.981,0,0,0.045,4,32,409386
Sinthanai Seyyada,M.L. Vasanthakumari|Sivaji Ganesan,/artist/ml-vasanthakumari|/artist/sivaji-ganesan,06:05,Tamil,10-07-2018,0.41,0.53,0.384,0.5,-7.415,0.0321,148.035,1,8,0.057,4,30,1141975
Oru Thaai Vayiril,T.M. Soundararajan,/artist/tm-soundararajan,04:14,Tamil,04-08-2014,0.86,0.306,0.134,0.832,-5.247,0.05,150.039,1,9,0.051,4,61,7146505
Dhinasari Kalarai Parthathale,S. P. Balasubrahmanyam|S. Janaki,/artist/s-p-balasubrahamanyam|/artist/s-janaki,04:08,Tamil,02-07-2020,0.58,0.4,0.519,0.3,-7.637,0.0477,160.026,0,11,0.048,4,60,9049166
Kodukka Kodukka,P. Susheela|M. S. Viswanathan,/artist/p-suseela-2|/artist/m-s-viswanathan-2,03:13,Tamil,12-03-2015,0.42,0.576,0.371,0.448,-11.909,0.002,174.948,1,0,0.0988,4,47,3713104
Kanakambaram Poo Vangu,Sai Baba,/artist/sai-baba,06:13,Tamil,01-12-2006,0.66,0.87,0.511,0.1,-12.078,0.0946,200.046,0,8,0.074,4,57,619553
Pakkatthu Veettu,P Suhseela,/artist/p-suhseela,02:59,Tamil,07-06-2018,0.55,0.225,0.98,0.265,-8.203,0.07,206.402,1,8,0.08,4,88,9417581
M G R Annavin Ithayakkani,T.M. Soundararajan|M. R. Vijaya|Sri Pathi,/artist/tm-soundararajan|/artist/m-r-vijaya-1|/artist/sri-pathi,04:00,Tamil,09-10-2009,0.01,0.51,0.581,0.9,-12.569,0.04,185.858,1,11,0.0021,4,76,10491467
Idhu Raaththiri Neram,S. P. Balasubrahmanyam|B.S. Sasirekha,/artist/s-p-balasubrahamanyam|/artist/bs-sasirekha-1,04:48,Tamil,01-11-2005,0.78,0.695,0.891,0.202,-7.288,0.05,120.452,1,7,0.08,4,83,9068724
Azhagazhaga,P Suhseela,/artist/p-suhseela,04:17,Tamil,03-08-2009,0.81,0.13,0.607,0.2,-2.083,0.087,129.944,1,11,0.0871,4,99,222683
Sri Mahaganapathim - Atana,Soolamangalam Sisters,/artist/soolamangalam-sisters,03:36,Tamil,09-10-2020,0.98,0.831,0.14,0.748,-6.322,0.06,103.998,1,0,0.071,4,94,1638710
Angam Puthuvitham,S. P. Balasubrahmanyam|L.R. Eswari,/artist/s-p-balasubrahamanyam|/artist/lr-eswari-2,04:08,Tamil,07-03-2007,0.33,0.59,0.449,0.1,-2.643,0,110.052,1,9,0,4,92,11362984
Yaarukku Yaar Sondam,K J Yesudas,/artist/k-j-yesudas,03:24,Tamil,12-08-2022,0.08,0.112,0.304,0.634,-13.962,0.033,150.091,1,11,0.06,4,25,7559189
Chakkara Katti Rajathi,T.M. Soundararajan|P. Susheela,/artist/tm-soundararajan|/artist/p-suseela-2,03:23,Tamil,04-02-2005,0.38,0.49,0.478,0.8,-8.09,0.09,109.908,0,7,0.03,4,82,11046215
Sarasa Srungara,P. Susheela,/artist/p-suseela-2,01:27,Tamil,05-09-2018,0.5,0.693,0.057,0.758,-5.531,0.09,168.822,1,1,0.013,4,97,8837890
Muthukkal Pathikkatha Kannil,K J Yesudas|K. S. Chithra,/artist/k-j-yesudas|/artist/chitra,04:16,Tamil,09-08-2009,0.04,0.36,0.093,0.3,-5.323,0.0825,150.018,0,10,0.0993,4,50,4950778
Aattathil Naame,Malaysia Vasudevan|Vani Jairam,/artist/malaysia-vasudevan|/artist/vani-jayaram,04:54,Tamil,10-12-2003,0.26,0.344,0.214,0.712,-10.291,0.025,109.349,1,1,0.052,4,93,2902780
Nanmai Yavum,T.M. Soundararajan,/artist/tm-soundararajan,03:01,Tamil,08-05-2009,0.43,1,0.888,0.5,-8.893,0.0748,152.15,0,1,0.0146,4,36,8724493
Kanna Nee Kanneerai,S. Janaki,/artist/s-janaki,04:49,Tamil,02-12-2021,0.99,0.21,0.545,0.584,-12.001,0.029,129.91,1,8,0.04,4,46,4769635
Kavery Oram,P. Susheela,/artist/p-suseela-2,04:14,Tamil,05-04-2003,0.68,0.73,0.443,0.3,-13.62,0.042,144.98,1,0,0.073,4,44,9276099
Aasai Irukku Nenjil,L.R. Eswari|T.M. Soundararajan,/artist/lr-eswari-2|/artist/tm-soundararajan,03:38,Tamil,07-01-2011,0.67,0.504,0.028,0.696,-10.353,0.06,170.544,1,4,0.04,4,75,4042017
En Vaanathil Aayiram,P. Susheela,/artist/p-suseela-2,06:01,Tamil,09-12-2017,0.78,0.67,0.932,0.5,-2.209,0.0569,185.804,1,0,0.0864,4,70,3141329
Iraivan Irukkindrana,T.M. Soundararajan|P. Susheela,/artist/tm-soundararajan|/artist/p-suseela-2,05:41,Tamil,08-02-2006,0.87,0.746,0.2,0.102,-4.893,0.0563,191.012,1,6,0.05,4,96,5604239
Saranam Saranam Thalaiva,S. Janaki|S. P. Balasubrahmanyam,/artist/s-janaki|/artist/s-p-balasubrahamanyam,04:19,Tamil,06-12-2005,0.66,0.05,0.058,0.4,-9.268,0.01,138.848,1,1,0.013,4,76,2581710
Puttam Puthiya,T.M. Soundararajan|P. Susheela,/artist/tm-soundararajan|/artist/p-suseela-2,03:13,Tamil,02-10-2015,0.98,0.999,0.949,0.898,-3.528,0.043,179.971,1,9,0.0658,4,56,3922214
Poo Maalaiyil,P. Susheela|T.M. Soundararajan,/artist/p-suseela-2|/artist/tm-soundararajan,03:43,Tamil,07-04-2020,0.24,0.7,0.218,0.5,-5.603,0.0582,180.054,1,8,0.022,4,82,196042
Pillai Thamizh Paadugiren,K J Yesudas,/artist/k-j-yesudas,03:24,Tamil,02-02-2005,0.58,0.737,0.615,0.262,-10.378,0.09,124.987,1,1,0.0423,4,89,450476
Theriyatha Nokku,Manorama,/artist/manorama,04:21,Tamil,10-02-2003,0.34,0.12,0.414,0.8,-11.009,0.09,184.794,1,1,0.0024,4,92,4736698
Kondai Oru Pakkam,T.M. Soundararajan|P. Susheela,/artist/tm-soundararajan|/artist/p-suseela-2,04:02,Tamil,03-01-2000,0.24,0.508,0.05,0.347,-6.82,0.0435,160.047,0,4,0.039,4,42,263286
Konja Neram Ennai,S. Janaki|T.M. Soundararajan,/artist/s-janaki|/artist/tm-soundararajan,05:35,Tamil,11-03-2015,0.97,0.15,0.626,0.4,-11.805,0.09,159.92,1,11,0.05,4,55,6960706
Nooraandu Kaalam Vaazhga - Instumental,T. E. Palanisami,/artist/t-e-palanisami-1,03:15,Tamil,12-01-2010,0.74,0.012,0.349,0.11,-13.014,0.08,116.914,1,5,0.092,4,38,9472358
Mannil Vantha Nilaave,Shoba Sekar,/artist/shoba-sekar,01:11,Tamil,02-12-2012,0.15,0.25,0.835,0.1,-10.699,0.09,120.01,1,9,0.0372,4,60,8345225
Unnaithane Malaiyai Pola,Jesudas,/artist/jesudas,04:36,Tamil,10-08-2010,0.51,0.578,0.519,0.915,-6.287,0.02,140.13,0,10,0.08,4,84,8129560
Ummai Oru Naal,Tiruchi Loganathan,/artist/tiruchi-loganathan,02:47,Tamil,12-03-2003,0.73,0.12,0.702,0.9,-7.493,0.009,149.81,0,8,0.05,4,61,8251993
Enna Sugam,P. Susheela|K J Yesudas,/artist/p-suseela-2|/artist/k-j-yesudas,03:17,Tamil,03-05-2003,0.09,0.888,0.897,0.485,-11.704,0.0297,110.015,1,7,0.094,4,63,5004601
Vaadi Macchi,S. P. Balasubrahmanyam,/artist/s-p-balasubrahamanyam,04:34,Tamil,08-04-2014,0.05,0.35,0.576,0.8,-11.122,0.03,152.999,0,6,0.02,4,31,4853079
Mazhaikkala Megam,Vani Jairam|Chandra Bose,/artist/vani-jayaram|/artist/chandra-bose,04:49,Tamil,11-06-2015,0.36,0.122,0.652,0.866,-3.655,0.0606,125.015,1,1,0.064,4,76,9698033
Kaathalile Tholviyutraal,P. Susheela,/artist/p-suseela-2,03:26,Tamil,11-03-2022,0.51,0.97,0.034,0.5,-6.272,0.0787,170.046,1,1,0,4,58,7252660
En Ninaivuthane,S. P. Balasubrahmanyam,/artist/s-p-balasubrahamanyam,06:43,Tamil,08-10-2009,0.17,0.325,0.885,0.68,-9.677,0.02,135.971,1,9,0.05,4,27,10694019
Moondru Thamizh - With Dialogues,P. Susheela|T.M. Soundararajan,/artist/p-suseela-2|/artist/tm-soundararajan,04:33,Tamil,09-02-2016,0.42,0.81,0.532,0.1,-6.014,0.03,125.566,1,0,0.04,4,68,2897996
Dhairyamaka Chol,T.M. Soundararajan,/artist/tm-soundararajan,03:23,Tamil,02-06-2019,0.61,0.832,0.403,0.929,-6.146,0.086,138.001,0,6,0.069,4,76,6047632
Kettimelam Kottura - Instrumental,T. E. Palanisami,/artist/t-e-palanisami-1,03:56,Tamil,06-02-2013,0.77,0.68,0.359,0.6,-6.014,0.0804,156.068,1,2,0.02,4,66,11047421
Ponnandhi Maalai Pozhuthu,T.M. Soundararajan|P. Susheela,/artist/tm-soundararajan|/artist/p-suseela-2,05:48,Tamil,08-09-2009,0.56,0.247,0.36,0.525,-12.411,0.0158,149.975,0,4,0.045,4,79,10387693
Nenjil Uramumindri,Sirkazhi Govindarajan,/artist/sirkazhi-govindarajan,03:17,Tamil,08-05-2022,0.06,0.08,0.958,0.7,-3.521,0.02,115.031,0,10,0.006,4,54,1817219
Iru Maanganipol,S. P. Balasubrahmanyam|Jayalalithaa,/artist/s-p-balasubrahamanyam|/artist/jayalalithaa-5,03:02,Tamil,06-03-2016,0.14,0.398,0.439,0.96,-11.733,0.082,115.967,0,9,0.0328,4,51,11023032
Ringa Ringa,Dwipen Barua|Pahari Saikia,/artist/dwipen-barua-14|/artist/pahari-saikia,03:13,Tamil,10-08-2001,0.15,0.11,0.204,0.8,-9.22,0.06,150.028,1,11,0.0811,4,59,2839766
Ninaivaale Silai Seithu,Vani Jairam|K J Yesudas,/artist/vani-jayaram|/artist/k-j-yesudas,04:38,Tamil,03-01-2018,0.88,0.395,0.696,0.422,-9.579,0.02,121.978,0,5,0.0331,4,74,4898178
Aathai Kadakka,S. P. Balasubrahmanyam|P. Susheela,/artist/s-p-balasubrahamanyam|/artist/p-suseela-2,04:25,Tamil,01-01-2004,0.7,0.55,0.04,0.3,-3.501,0.024,139.964,1,0,0.072,4,61,2173538
Thapputhalangal Vazhi,S. P. Balasubrahmanyam,/artist/s-p-balasubrahamanyam,04:44,Tamil,05-02-2006,0.58,0.141,0.838,0.424,-8.041,0.09,113.775,1,9,0.023,4,71,11263214
Vazhkai Odam Sella,S. Janaki,/artist/s-janaki,03:02,Tamil,09-03-2010,0.79,0.63,0.948,0.3,-2.046,0.026,180.118,0,11,0.02,4,39,10956616
Ponnandhi Maalai Pozhuthu,P Suhseela|T M S Selvakumar,/artist/p-suhseela|/artist/t-m-s-selvakumar,05:49,Tamil,11-01-2017,0.35,0.953,0.376,0.888,-9.494,0.0197,105.835,0,4,0.045,4,48,6254433
Oru Moodan,Malaysia Vasudevan,/artist/malaysia-vasudevan,04:24,Tamil,10-08-2003,0.13,0.64,0.036,0.5,-5.118,0.0301,146.766,0,6,0.0779,4,81,2401553
Seevi Mudichi,T.M. Soundararajan,/artist/tm-soundararajan,04:04,Tamil,05-01-2006,0,0.474,0.117,0.054,-3.998,0.0672,150.182,0,1,0.015,4,100,4973655
Ennuyir Nee Thaane,K J Yesudas|Jency,/artist/k-j-yesudas|/artist/jency,04:49,Tamil,12-06-2014,0.31,0.89,0.366,0.1,-11.476,0.01,123.017,0,1,0.03,4,94,5308672
Kodi Inbam,S. Janaki|S. P. Balasubrahmanyam,/artist/s-janaki|/artist/s-p-balasubrahamanyam,04:24,Tamil,07-01-2016,0.39,0.973,0.375,0.982,-3.623,0.097,133.936,1,1,0.09,4,40,1812466
Devakumaranagiya Yesuve Prayer,Bro D.G.S. Dhinakaran,/artist/bro-dgs-dhinakaran-41,02:21,Tamil,04-03-2019,0.37,0.23,0.368,0.3,-7.184,0.0501,179.618,0,1,0.08,4,78,2830952
Yezhu Malaiyirukka,K B Sundarambal,/artist/k-b-sundarambal,02:58,Tamil,07-03-2018,0.46,0.568,0.376,0.025,-6.376,0.053,160.194,0,10,0.0939,4,63,3448774
Koothaathile Yaarthan,P. Susheela,/artist/p-suseela-2,03:45,Tamil,06-11-2003,0.89,0.75,0.647,0.2,-9.12,0.0794,186.862,0,10,0,4,76,2234532
Pallavi Ellamal Padukeran - 2,S. P. Balasubrahmanyam,/artist/s-p-balasubrahamanyam,03:00,Tamil,09-02-2010,0.45,0.896,0.741,0.444,-4.11,0.047,146.532,1,2,0.076,4,39,3009362
Annai Enbaval,Bhanumathi Ramakrishna,/artist/bhanumathi-ramakrishna,04:02,Tamil,12-03-2009,0.5,0.55,0.237,0.3,-7.027,0.05,130.047,0,11,0.07,4,78,11110464
Sone Pappidi,Kovai Soundarajan|T.M. Soundararajan,/artist/kovai-soundaraj|/artist/tm-soundararajan,04:03,Tamil,06-07-2010,0.48,0.274,0.207,0.612,-8.003,0.0975,137.847,1,7,0.05,4,55,4523766
Panchashatpeetaroopini - Karnatadeva Gandhari,Soolamangalam Sisters,/artist/soolamangalam-sisters,06:13,Tamil,08-11-2009,0.54,0.96,0.034,0.6,-2.859,0.04,162.964,0,0,0.02,4,70,9693955
Sainathan Thirunamam,Manonmani Shankar,/artist/manonmani-shankar,04:11,Tamil,10-12-2013,0.22,0.452,0.129,0.049,-12.875,0.08,158.206,0,6,0.017,4,56,2365265
Ellorum Porandhome,Malaysia Vasudevan|Saibaba,/artist/malaysia-vasudevan|/artist/saibaba,04:19,Tamil,02-04-2017,0.99,0.31,0.505,0.9,-13.909,0.0593,110.818,0,6,0.03,4,57,7602920
Kannazhagu Singarikku,Vani Jairam|T.M. Soundararajan,/artist/vani-jayaram|/artist/tm-soundararajan,03:08,Tamil,09-02-2015,0.8,0.219,0.032,0.509,-13.387,0.0063,195.994,0,4,0.0846,4,28,6664303
Vidiya Vidiya Sollitharuven,S. P. Balasubrahmanyam|P. Susheela,/artist/s-p-balasubrahamanyam|/artist/p-suseela-2,04:55,Tamil,03-09-2010,0.05,0.04,0.225,0.2,-9.926,0.0038,160.148,1,10,0.017,4,87,6405792
Thulluvatho Illamai,U. Thiyagarajan|Orchestra,/artist/u-thiyagarajan-1|/artist/orchestra,05:01,Tamil,10-12-2015,0.13,0.028,0.893,0.782,-10.786,0.04,110.026,0,8,0.01,4,71,7919311
Anbulla Nanbare,T M S Selvakumar,/artist/t-m-s-selvakumar,03:05,Tamil,05-09-2005,0.82,0,0.087,0.6,-10.705,0.0225,121.999,1,2,0.0714,4,54,768465
Vaaname,Uma Ramanan|K J Yesudas,/artist/uma-ramanan-1|/artist/k-j-yesudas,04:19,Tamil,08-10-2005,0.9,0.301,0.013,0.195,-6.189,0.0315,125.045,0,1,0.0489,4,66,2488286
Senthur Murugan,P.B. Sreenivas|P. Susheela,/artist/pb-sreenivas|/artist/p-suseela-2,04:54,Tamil,04-03-2010,0.27,0.55,0.572,0.3,-7.025,0.0895,149.951,1,9,0.0616,4,36,9131294
Muthuvel Rathinavel,Soolamangalam Sisters,/artist/soolamangalam-sisters,03:14,Tamil,12-07-2020,0.14,0.195,0.175,0.22,-2.294,0.0837,120.034,1,8,0.09,4,83,3513316
Aanandha Geethangal,Sister Sarah Navaroji,/artist/sister-sarah-navaroji,03:52,Tamil,11-05-2022,0.4,0.67,0.17,0.9,-4.834,0.037,108.144,0,6,0.06,4,44,7886862
Karunai Malar,Seergazhi G.Sivachidambaram,/artist/seergazhi-gsivachidambaram,04:14,Tamil,03-07-2009,0.51,0.924,0.724,0.777,-6.616,0.02,179.45,1,9,0.021,4,66,8984419
Engum Thirinthu (Vel Vel),T.M. Soundararajan,/artist/tm-soundararajan,01:44,Tamil,07-09-2004,0.97,0.49,0.482,0.6,-3.967,0.04,160.127,0,11,0.083,4,89,2013285
Naanae Varuvaen,P. Susheela,/artist/p-suseela-2,04:14,Tamil,04-03-2002,0.91,0.661,0.748,0.344,-9.421,0.0643,135.986,1,2,0.07,4,43,8619165
Androru Naal,T.M. Soundararajan|P. Susheela,/artist/tm-soundararajan|/artist/p-suseela-2,03:01,Tamil,05-03-2006,0.17,0.56,0.05,0.9,-8.331,0.002,159.908,1,1,0.04,4,46,2235670
Enthavoor,P.B. Sreenivas,/artist/pb-sreenivas,04:04,Tamil,08-03-2022,0.62,0.334,0.967,0.167,-2.739,0.0371,148.03,0,10,0.0851,4,88,10302554
Javvadhu Mediayittu,T.M. Soundararajan|P. Susheela,/artist/tm-soundararajan|/artist/p-suseela-2,04:44,Tamil,03-02-2001,0.41,0.47,0.11,0.2,-2.743,0.034,204.046,1,8,0.0465,4,74,10237817
Chinnappayalae,T.M. Soundararajan,/artist/tm-soundararajan,03:58,Tamil,11-10-2005,0.61,0.009,0.05,0.244,-12.979,0.08,173.226,0,8,0.09,4,40,3205181
Kathirvel,Vani Jairam,/artist/vani-jayaram,04:55,Tamil,10-09-2011,0.97,0.15,0.501,0.5,-5.974,0.08,185.21,0,5,0.0098,4,77,6125915
Ulagam Engum,T.M. Soundararajan|P. Susheela,/artist/tm-soundararajan|/artist/p-suseela-2,03:27,Tamil,08-06-2008,0.87,0.741,0.803,0.122,-4.64,0.06,178.422,1,0,0.07,4,84,3785117
Yedho Oru,S. P. Balasubrahmanyam|P. Susheela,/artist/s-p-balasubrahamanyam|/artist/p-suseela-2,03:17,Tamil,02-04-2017,0.61,0.21,0.344,0.8,-2.819,0.04,104.196,0,5,0.04,4,29,8739289
Yeri Malai,T. L. Maharajan|T.M. Soundararajan,/artist/t-l-maharajan-1|/artist/tm-soundararajan,06:02,Tamil,06-09-2014,0.64,0.9,0.661,0.402,-11.61,0.04,198.26,1,4,0.093,4,34,6097604
Adi Kanne Ilamum Penne,S. P. Balasubrahmanyam,/artist/s-p-balasubrahamanyam,05:34,Tamil,10-10-2003,0.84,0.28,0.248,0.6,-11.674,0.04,204.064,0,5,0.01,4,42,744744
Saranam Ayyapa,Bhaktha Swaraa Bhajan Mandali,/artist/bhaktha-swaraa-bhajan-mandali,05:05,Tamil,10-01-2020,0.59,0.95,0.791,0.655,-9.996,0.0531,179.815,1,9,0.042,4,74,10024227
Murugan Pamalai (Part 2),P. Susheela,/artist/p-suseela-2,14:00,Tamil,05-02-2015,0.38,0.43,0.646,0.8,-4.691,0.0254,188.714,1,1,0.0151,4,79,3463751
Neram Vanthachu,T.M. Soundararajan|P. Susheela,/artist/tm-soundararajan|/artist/p-suseela-2,03:55,Tamil,04-05-2018,0.53,0.497,0.532,0.83,-4.919,0.05,187.946,1,1,0.079,4,25,4850406
Ninaithen Vanthaai,P. Susheela|T.M. Soundararajan,/artist/p-suseela-2|/artist/tm-soundararajan,05:04,Tamil,04-07-2007,0.7,0.95,0.93,1,-4.572,0.0905,172.36,1,7,0.0994,4,30,3536121
Singaara,S. P. Balasubrahmanyam|Chorus,/artist/s-p-balasubrahamanyam|/artist/chorus,02:14,Tamil,08-11-2001,0.72,0.169,0.06,0.653,-8.48,0.0227,176.781,0,9,0.057,4,83,5126290
Oh Ammamma,L.R. Eswari,/artist/lr-eswari-2,03:08,Tamil,12-03-2009,0.29,0.18,0.014,0.7,-3.336,0.01,179.002,0,5,0.048,4,95,4815358
Kuyilaga Nan,T.M. Soundararajan|P. Susheela,/artist/tm-soundararajan|/artist/p-suseela-2,03:05,Tamil,03-02-2021,0.24,0.356,0.078,0.166,-9.555,0.05,184.012,1,11,0.068,4,33,9365017
Dhaagathakku Thannikudichen,M. S. Viswanathan,/artist/m-s-viswanathan-2,04:38,Tamil,06-01-2008,0.69,0.64,0.831,0.4,-9.324,0.0979,122.377,1,1,0.04,4,29,1035035
Arasanai Kanamal Iruppomo,Bro. V. Nataraja Mudaliar,/artist/bro-v-nataraja-mudaliar-1,03:08,Tamil,03-02-2015,0.86,0.904,0.206,0.393,-2.939,0.04,175.865,0,1,0.002,4,91,4262428
Dheenenum Islam,K. Mohideen Baig,/artist/k-mohideen-baig-8,03:13,Tamil,01-06-2017,0.13,0.9,0.619,0.3,-6.196,0.03,188.102,0,1,0.09,4,97,5846614
Vasantham Paadi Vara (S.P.B),S. P. Balasubrahmanyam,/artist/s-p-balasubrahamanyam,04:47,Tamil,01-03-2006,0.83,0.798,0.5,0.291,-6.659,0.02,130.113,1,8,0.04,4,77,7712118
Unnidam Nerungivandhen,T.M. Soundararajan,/artist/tm-soundararajan,03:13,Tamil,07-06-2014,0.71,0.8,0.238,0.3,-6.98,0.035,145.097,1,10,0.016,4,33,3043031
Valarvathu Kannukku,T.M. Soundararajan|P. Susheela,/artist/tm-soundararajan|/artist/p-suseela-2,03:44,Tamil,06-08-2012,0.38,0.47,0.361,0.1,-7.253,0.0061,171.984,1,7,0.0482,4,31,9001100
Sala Sala Yena,S. P. Balasubrahmanyam|K. S. Chithra,/artist/s-p-balasubrahamanyam|/artist/chitra,03:58,Tamil,10-12-2015,0.36,0.75,0.831,0.7,-3.134,0.05,136.933,1,9,0.053,4,43,6015704
Ethanai Maandharuku,M. S. Viswanathan,/artist/m-s-viswanathan-2,03:03,Tamil,06-01-2005,0.72,0.958,0.699,0.735,-2.174,0.0109,195.6,1,7,0.03,4,50,7686308
Kadavul Seidha Paavam,T M S Selvakumar,/artist/t-m-s-selvakumar,03:20,Tamil,11-04-2017,0.61,0.61,0.147,0.9,-6.784,0.0761,130.059,0,3,0.03,4,65,456031
Engal Kalyanam,T.M. Soundararajan|P. Susheela|P.B. Sreenivas|L.R. Eswari,/artist/tm-soundararajan|/artist/p-suseela-2|/artist/pb-sreenivas|/artist/lr-eswari-2,05:11,Tamil,05-04-2018,0.3,0.613,0.564,0.17,-5.643,0.0347,170.066,0,2,0.049,4,33,6274610
Yae Intha Poongathu,Ilaiyaraaja,/artist/iiaiyaraaja,02:40,Tamil,10-07-2004,0.44,0.54,0.211,0.5,-5.839,0.0811,196.048,1,9,0.06,4,97,2409289
En Raajathi,S. P. Balasubrahmanyam,/artist/s-p-balasubrahamanyam,04:03,Tamil,05-03-2020,0.79,0.482,0.244,0.232,-3.75,0.02,149.936,1,7,0.1,4,42,10958389
Yerupudichavare,Malaysia Vasudevan|P. Susheela,/artist/malaysia-vasudevan|/artist/p-suseela-2,04:22,Tamil,08-12-2010,0.87,0.98,0.153,0.3,-12.364,0.0936,110.985,1,11,0.041,4,75,194687
Poo Pal Then Vaan,Mano,/artist/mano,04:51,Tamil,10-04-2020,0.83,0.933,0.374,0.322,-12.693,0.05,145.995,1,2,0.085,4,38,3553816
Thirunirai Selvi,T.M. Soundararajan,/artist/tm-soundararajan,04:18,Tamil,05-09-2004,0.69,0.44,0.017,0.9,-13.302,0.0788,141.984,1,0,0.05,4,77,10847448
Muthu Radhamo,P. Jayachandran|Vani Jairam,/artist/p-jayachandran-1|/artist/vani-jayaram,02:49,Tamil,06-02-2019,0.37,0.347,0.227,0.888,-2.475,0.095,138.066,1,2,0.0627,4,48,4823194
Ravivarman yezhuthatha Kalaiyo,K J Yesudas,/artist/k-j-yesudas,04:14,Tamil,03-03-2004,0.35,0.21,0.705,0.8,-13.885,0.013,140.071,1,11,0.05,4,54,8137114
Varum Thooya Aaviye Vaarum,Rekha|T.M. Soundararajan,/artist/rekha|/artist/tm-soundararajan,06:36,Tamil,11-08-2010,0.88,0.935,0.738,0.429,-11.396,0.0049,140.012,1,6,0.062,4,26,7765386
Un Uthadu,Vani Jairam|S. P. Balasubrahmanyam,/artist/vani-jayaram|/artist/s-p-balasubrahamanyam,04:23,Tamil,09-04-2003,0.81,0.06,0.509,0.5,-3.694,0.05,180.03,0,11,0.06,4,99,9274261
En Pattukku,Seergazhi G.Sivachidambaram,/artist/seergazhi-gsivachidambaram,05:14,Tamil,08-03-2012,0.79,0.395,0.33,0.939,-11.889,0.05,150.031,1,8,0.03,4,95,1703879
Powrnami Nilavenna,S. Janaki|S. P. Balasubrahmanyam,/artist/s-janaki|/artist/s-p-balasubrahamanyam,04:27,Tamil,03-04-2004,0.22,0.76,0.904,0,-8.478,0.016,129.643,1,1,0.064,4,76,9127379
Suthanthira Naattin,Malaysia Vasudevan|P. Susheela,/artist/malaysia-vasudevan|/artist/p-suseela-2,05:44,Tamil,03-09-2011,0.5,0.929,0.613,0.149,-11.909,0.03,154.992,0,0,0.0153,4,43,11129205
Alai Kadalil,Malaysia Vasudevan|Chorus,/artist/malaysia-vasudevan|/artist/chorus,06:04,Tamil,01-02-2002,0.63,0.58,0,0.8,-2.984,0.0607,163.95,1,1,0.023,4,55,5632576
